chr	start	end	H3K36me3_d0	H3K27ac_d0	H3K4me1_d0	H3K4me2_d0_new	H3K4me3_d0	H3K27me3_d0	H3K36me3_d4	H3K27ac_d4	H3K4me1_d4	H3K4me2_d4	H3K4me3_d4	H3K27me3_d4	H3K36me3_d6	H3K27ac_d6	H3K4me1_d6	H3K4me2_d6	H3K4me3_d6	H3K27me3_d6
chr6	125363200	125363399	0.890471950134	10.2865540044	12.3922413793	9.148486981	0	0.999500249875	0.902323482969	0.453103760761	1.25156445557	0.720461095101	1.23954136969	0	1.98906016907	1.76327970024	1.28838307924	1.10497237569	1.09369303682	2.14592274678
chr6	125416400	125416599	16.4737310775	6.61278471712	8.08189655172	6.33356790992	2.0942408377	0.999500249875	4.96277915633	2.71862256457	2.50312891114	2.8818443804	1.23954136969	2.98507462687	4.97265042268	3.52655940048	3.43568821129	1.65745856354	2.18738607364	1.43061516452
chr6	125440400	125440599	3.56188780053	19.8383541514	3.23275862069	20.4081632653	23.0366492147	0.999500249875	3.15813219039	1.81241504304	5.63204005006	2.1613832853	0.619770684847	5.97014925373	0.994530084535	3.08573947542	3.43568821129	3.31491712707	1.09369303682	0
chr6	125542600	125542799	1.78094390027	26.4511388685	8.62068965517	9.85221674877	4.18848167539	2.99850074963	1.80464696594	2.71862256457	5.63204005006	4.32276657061	0	3.98009950249	0	2.2040996253	7.300837449	3.31491712707	1.45825738243	5.00715307582
chr6	126984800	126984999	0	4.40852314475	4.84913793103	7.03729767769	8.37696335079	1.99900049975	2.25580870742	2.71862256457	3.12891113892	7.92507204611	3.71862410908	0	0.994530084535	2.64491955036	6.01245436977	4.41988950276	0	2.14592274678
chr6	127202600	127202799	0.890471950134	5.1432770022	8.62068965517	7.74102744546	8.37696335079	0.999500249875	0.902323482969	4.98414136837	7.50938673342	12.2478386167	0	0.995024875622	0.994530084535	5.28983910073	5.58299334335	8.28729281768	1.45825738243	0
chr6	127838400	127838599	0.890471950134	3.67376928729	5.38793103448	4.92610837438	2.0942408377	3.9980009995	0.451161741484	4.53103760761	8.76095118899	13.6887608069	1.85931205454	4.97512437811	1.98906016907	2.64491955036	5.58299334335	14.9171270718	1.09369303682	10.0143061516
chr6	128283600	128283799	7.12377560107	12.4908155768	5.92672413793	10.5559465165	10.4712041885	0	13.083690503	4.98414136837	6.88360450563	2.8818443804	1.23954136969	0	11.9343610144	2.64491955036	3.86514923771	1.10497237569	1.82282172803	0.71530758226
chr6	128715400	128715599	0.445235975067	4.40852314475	9.69827586207	4.22237860662	4.18848167539	0	0.451161741484	5.43724512913	3.12891113892	23.7752161383	1.23954136969	0.995024875622	0	4.40819925061	6.44191539618	13.2596685083	1.45825738243	2.14592274678
chr6	131338800	131338999	0.445235975067	9.55180014695	2.69396551724	14.0745953554	6.28272251309	0	1.35348522445	8.1558676937	5.00625782228	39.6253602305	4.33839479393	0.995024875622	2.98359025361	5.28983910073	6.44191539618	24.861878453	8.74954429457	0.71530758226
chr6	134517600	134517799	0.445235975067	9.55180014695	1.61637931034	9.85221674877	16.7539267016	1.99900049975	0.902323482969	7.24966017218	5.63204005006	20.1729106628	3.09885342423	1.99004975124	0	6.61229887591	4.29461026412	20.4419889503	3.64564345607	1.43061516452
chr6	134867000	134867199	0	3.67376928729	5.38793103448	14.7783251232	4.18848167539	0.999500249875	1.35348522445	9.06207521522	4.38047559449	38.9048991354	1.85931205454	0	0	7.49393872603	2.57676615847	32.044198895	3.64564345607	0
chr6	136127800	136127999	0.890471950134	3.67376928729	5.38793103448	8.44475721323	6.28272251309	0	0.451161741484	0.906207521522	1.87734668335	1.4409221902	1.85931205454	1.99004975124	0.994530084535	0.440819925061	2.57676615847	0.552486187845	1.82282172803	0.71530758226
chr6	137103200	137103399	1.78094390027	12.4908155768	5.38793103448	11.9634060521	6.28272251309	0	2.25580870742	1.35931128228	1.87734668335	0	1.23954136969	0.995024875622	0.994530084535	1.76327970024	2.14730513206	1.65745856354	0.364564345607	2.14592274678
chr6	140373800	140373999	1.78094390027	4.40852314475	7.00431034483	12.6671358198	10.4712041885	4.99750124938	1.35348522445	5.43724512913	5.63204005006	48.9913544669	3.09885342423	1.99004975124	0	8.81639850121	6.01245436977	42.5414364641	10.5723660226	0.71530758226
chr6	140676400	140676599	0.445235975067	8.08229243204	8.62068965517	18.296973962	6.28272251309	0	2.25580870742	1.81241504304	3.12891113892	2.1613832853	1.85931205454	0	0.994530084535	2.2040996253	0.858922052824	0.552486187845	1.09369303682	2.14592274678
chr6	142460200	142460399	0.445235975067	5.1432770022	7.54310344828	11.9634060521	4.18848167539	1.99900049975	0.451161741484	2.71862256457	9.38673341677	5.76368876081	1.23954136969	0.995024875622	0	4.84901917567	6.87137642259	7.18232044199	1.09369303682	2.86123032904
chr6	142912400	142912599	0.890471950134	3.67376928729	0	20.4081632653	67.0157068063	0.999500249875	0.451161741484	1.35931128228	6.25782227785	28.0979827089	1.85931205454	12.9353233831	0	0	7.73029847541	19.8895027624	2.55195041925	7.86838340486
chr6	143063400	143063599	0.890471950134	10.2865540044	12.3922413793	9.148486981	0	1.99900049975	3.15813219039	8.60897145446	14.392991239	7.20461095101	1.85931205454	2.98507462687	1.98906016907	6.17147895085	12.4543697659	9.39226519337	2.91651476486	2.86123032904
chr6	143124800	143124999	11.1308993767	5.87803085966	7.54310344828	5.62983814215	4.18848167539	1.99900049975	8.5720730882	3.17172632533	4.38047559449	0.720461095101	1.23954136969	1.99004975124	12.928891099	2.2040996253	2.14730513206	1.65745856354	1.82282172803	1.43061516452
chr6	145070200	145070399	0.890471950134	13.9603232917	4.31034482759	30.2603800141	12.5654450262	2.99850074963	0.451161741484	6.34345265066	7.50938673342	10.8069164265	1.85931205454	1.99004975124	0.994530084535	3.52655940048	8.58922052824	5.52486187845	2.18738607364	2.14592274678
chr6	146292400	146292599	1.3357079252	0.734753857458	3.23275862069	6.33356790992	0	0.999500249875	1.35348522445	6.34345265066	12.5156445557	7.20461095101	0.619770684847	0	2.98359025361	7.49393872603	10.7365256603	4.97237569061	1.82282172803	1.43061516452
chr6	148303800	148303999	7.56901157614	24.2468772961	0.538793103448	4.22237860662	96.335078534	0	3.15813219039	4.07793384685	0	21.613832853	9.91633095755	0	5.96718050721	3.52655940048	2.57676615847	24.3093922652	9.11410864017	0.71530758226
chr6	148892200	148892399	7.12377560107	16.1645848641	4.84913793103	14.7783251232	18.8481675393	0	5.41394089781	4.98414136837	5.63204005006	47.5504322767	3.09885342423	0.995024875622	8.95077076082	9.69803835133	3.43568821129	37.5690607735	8.02041560335	0.71530758226
chr6	149102600	149102799	5.78806767587	2.20426157237	9.69827586207	2.11118930331	0	0	2.25580870742	6.79655641142	5.63204005006	2.8818443804	1.85931205454	0	2.98359025361	5.73065902579	7.73029847541	9.94475138122	1.45825738243	2.14592274678
chr7	3211800	3211999	0.890471950134	52.902277737	1.61637931034	13.3708655876	6.28272251309	0.999500249875	1.35348522445	13.1400090621	8.1351689612	7.92507204611	0	0	1.98906016907	11.9021379766	6.44191539618	4.41988950276	1.09369303682	0
chr7	3346800	3346999	4.0071237756	34.5334313005	9.15948275862	11.9634060521	6.28272251309	0	1.35348522445	2.71862256457	10.6382978723	5.04322766571	4.33839479393	6.96517412935	2.98359025361	2.2040996253	9.01868155465	0.552486187845	2.18738607364	8.58369098712
chr7	3425800	3425999	1.3357079252	1.46950771492	6.46551724138	21.8156228008	6.28272251309	1.99900049975	1.35348522445	1.81241504304	3.75469336671	3.6023054755	1.23954136969	3.98009950249	0	0.881639850121	4.29461026412	5.52486187845	1.82282172803	6.43776824034
chr7	4076200	4076399	0.445235975067	15.4298310066	2.15517241379	19.7044334975	6.28272251309	0	1.35348522445	4.98414136837	5.00625782228	39.6253602305	3.71862410908	0.995024875622	2.98359025361	4.84901917567	10.7365256603	17.679558011	1.09369303682	0
chr7	4422200	4422399	0	1.46950771492	5.92672413793	39.4088669951	18.8481675393	3.9980009995	0.451161741484	0.906207521522	10.0125156446	73.4870317003	5.57793616362	2.98507462687	1.98906016907	0.440819925061	7.300837449	46.9613259669	8.02041560335	2.86123032904
chr7	4652400	4652599	5.3428317008	13.2255694342	11.8534482759	4.22237860662	4.18848167539	0	4.06045567336	4.07793384685	1.25156445557	1.4409221902	1.85931205454	0.995024875622	7.95624067628	2.64491955036	2.57676615847	1.65745856354	2.55195041925	0
chr7	4761400	4761599	21.8165627783	19.1036002939	9.69827586207	19.0007037298	8.37696335079	1.99900049975	16.6929844349	3.62483008609	8.76095118899	8.64553314121	0.619770684847	1.99004975124	16.9070114371	3.52655940048	7.300837449	14.364640884	2.55195041925	2.86123032904
chr7	4867600	4867799	2.6714158504	15.4298310066	10.775862069	30.9641097818	18.8481675393	0.999500249875	1.35348522445	11.327594019	8.1351689612	70.6051873199	8.05701890301	1.99004975124	0.994530084535	11.9021379766	8.58922052824	63.5359116022	11.3014947138	2.86123032904
chr7	5004200	5004399	1.78094390027	0	7.00431034483	16.1857846587	12.5654450262	0	0.902323482969	0.906207521522	8.76095118899	28.0979827089	3.71862410908	15.92039801	0.994530084535	0.440819925061	6.87137642259	20.4419889503	4.01020780168	7.86838340486
chr7	6108600	6108799	2.22617987533	6.61278471712	7.54310344828	18.296973962	10.4712041885	0.999500249875	0	4.98414136837	8.1351689612	12.2478386167	1.23954136969	0	0.994530084535	4.84901917567	9.44814258106	15.4696132597	3.28107911046	1.43061516452
chr7	6314600	6314799	0.445235975067	10.2865540044	7.00431034483	22.5193525686	14.6596858639	0.999500249875	0.451161741484	3.17172632533	4.38047559449	56.1959654179	8.05701890301	0	0	5.28983910073	5.15353231694	56.3535911602	10.9369303682	2.14592274678
chr7	7086000	7086199	2.22617987533	14.6950771492	8.62068965517	12.6671358198	2.0942408377	0.999500249875	2.70697044891	1.81241504304	3.75469336671	3.6023054755	0	0	2.98359025361	3.96737932555	3.43568821129	1.65745856354	1.45825738243	0
chr7	13506000	13506199	0.445235975067	13.2255694342	3.23275862069	13.3708655876	10.4712041885	0	0.902323482969	13.5931128228	8.1351689612	35.3025936599	3.71862410908	0.995024875622	0	8.37557857615	5.58299334335	20.4419889503	4.37477214728	0.71530758226
chr7	13594600	13594799	0.890471950134	37.4724467303	0.538793103448	12.6671358198	67.0157068063	0	0	16.7648391482	5.63204005006	48.2708933718	9.91633095755	0	0	8.81639850121	2.57676615847	54.6961325967	33.1753554502	0.71530758226
chr7	13629000	13629199	2.22617987533	6.61278471712	1.0775862069	23.2230823364	25.1308900524	0	1.35348522445	1.81241504304	3.75469336671	33.8616714697	4.33839479393	19.9004975124	0	0.881639850121	3.86514923771	22.0994475138	2.55195041925	13.5908440629
chr7	16634800	16634999	2.22617987533	5.87803085966	5.38793103448	16.1857846587	16.7539267016	1.99900049975	1.80464696594	5.8903488899	6.88360450563	34.5821325648	3.71862410908	0	0.994530084535	1.76327970024	5.58299334335	31.4917127072	7.29128691214	0.71530758226
chr7	16984200	16984399	0.445235975067	30.1249081558	5.38793103448	28.8529204785	12.5654450262	0	0.451161741484	15.8586316266	13.1414267835	47.5504322767	3.71862410908	0	0	13.6654176769	4.29461026412	39.226519337	5.83302952971	1.43061516452
chr7	17402600	17402799	0.445235975067	3.67376928729	7.00431034483	26.7417311752	23.0366492147	0	1.35348522445	5.43724512913	4.38047559449	77.8097982709	11.7756430121	0.995024875622	0	4.40819925061	7.73029847541	54.6961325967	13.8534451331	0.71530758226
chr7	17611600	17611799	5.78806767587	4.40852314475	5.92672413793	4.92610837438	0	0	2.70697044891	9.51517897599	11.8898623279	26.6570605187	3.09885342423	0	0.994530084535	6.61229887591	9.87760360747	17.1270718232	0.729128691214	0.71530758226
chr7	19651200	19651399	1.3357079252	2.20426157237	5.38793103448	19.0007037298	10.4712041885	1.99900049975	1.35348522445	1.35931128228	0	6.48414985591	3.09885342423	22.8855721393	0	0.881639850121	0.429461026412	1.10497237569	0.729128691214	18.5979971388
chr7	19852600	19852799	3.11665182547	11.0213078619	3.23275862069	16.8895144265	10.4712041885	0	5.41394089781	2.71862256457	3.12891113892	0.720461095101	1.23954136969	0.995024875622	4.97265042268	3.08573947542	2.57676615847	1.10497237569	1.09369303682	0
chr7	20015000	20015199	3.11665182547	3.67376928729	9.69827586207	23.2230823364	16.7539267016	0.999500249875	3.15813219039	2.71862256457	3.75469336671	3.6023054755	2.47908273939	1.99004975124	4.97265042268	2.2040996253	1.71784410565	1.65745856354	1.82282172803	0
chr7	20249000	20249199	5.3428317008	2.20426157237	8.62068965517	8.44475721323	6.28272251309	0.999500249875	3.15813219039	4.98414136837	6.88360450563	18.7319884726	2.47908273939	0	0	6.61229887591	9.01868155465	13.2596685083	1.09369303682	1.43061516452
chr7	20331200	20331399	3.11665182547	5.1432770022	9.15948275862	19.7044334975	2.0942408377	0	6.76742612226	5.8903488899	13.7672090113	2.1613832853	1.23954136969	0	6.96171059175	4.84901917567	6.01245436977	5.52486187845	0.729128691214	0.71530758226
chr7	20409000	20409199	0.890471950134	44.0852314475	4.84913793103	26.7417311752	6.28272251309	0	0.902323482969	3.62483008609	8.1351689612	12.2478386167	1.23954136969	8.9552238806	1.98906016907	2.64491955036	12.0249087395	8.28729281768	2.18738607364	8.58369098712
chr7	25168800	25168999	1.3357079252	0.734753857458	8.62068965517	7.74102744546	4.18848167539	3.9980009995	0.451161741484	0.906207521522	5.00625782228	2.1613832853	1.23954136969	5.97014925373	0	2.64491955036	5.58299334335	2.76243093923	1.45825738243	1.43061516452
chr7	25318800	25318999	0.890471950134	5.1432770022	4.31034482759	26.7417311752	25.1308900524	0.999500249875	1.35348522445	3.62483008609	4.38047559449	43.2276657061	1.85931205454	2.98507462687	1.98906016907	1.32245977518	7.300837449	13.2596685083	1.82282172803	7.86838340486
chr7	25642000	25642199	2.22617987533	2.20426157237	14.5474137931	12.6671358198	6.28272251309	1.99900049975	0.902323482969	3.17172632533	9.38673341677	2.8818443804	1.23954136969	0.995024875622	0.994530084535	3.08573947542	10.3070646339	6.0773480663	0.729128691214	0
chr7	25794000	25794199	0.445235975067	5.1432770022	6.46551724138	22.5193525686	8.37696335079	0.999500249875	1.35348522445	0.453103760761	4.38047559449	25.9365994236	1.85931205454	6.96517412935	0.994530084535	1.76327970024	10.7365256603	15.4696132597	1.82282172803	16.452074392
chr7	26003400	26003599	3.56188780053	2.93901542983	9.15948275862	18.296973962	18.8481675393	5.99700149925	2.25580870742	6.79655641142	11.2640801001	52.5936599424	4.33839479393	0	0	1.32245977518	9.01868155465	34.8066298343	4.01020780168	0
chr7	26060400	26060599	8.90471950134	15.4298310066	17.7801724138	12.6671358198	4.18848167539	1.99900049975	2.25580870742	8.60897145446	15.0187734668	4.32276657061	0	1.99004975124	3.97812033814	10.5796782015	7.300837449	4.41988950276	1.45825738243	0
chr7	26181600	26181799	0	10.2865540044	4.84913793103	19.7044334975	14.6596858639	0	1.80464696594	3.62483008609	6.88360450563	9.36599423631	4.95816547877	0	0	2.2040996253	6.01245436977	8.83977900552	0.729128691214	0
chr7	26451200	26451399	16.4737310775	8.08229243204	6.46551724138	9.85221674877	0	0.999500249875	9.02323482969	0.906207521522	1.87734668335	2.8818443804	1.85931205454	1.99004975124	8.95077076082	2.2040996253	2.14730513206	1.10497237569	0.364564345607	2.14592274678
chr7	26574600	26574799	1.3357079252	2.93901542983	3.23275862069	2.11118930331	2.0942408377	0.999500249875	0.451161741484	6.34345265066	11.8898623279	7.20461095101	1.85931205454	2.98507462687	0	5.73065902579	6.87137642259	8.28729281768	0	0.71530758226
chr7	27765200	27765399	2.6714158504	2.93901542983	2.15517241379	0.703729767769	2.0942408377	1.99900049975	0.902323482969	3.62483008609	5.00625782228	5.76368876081	2.47908273939	1.99004975124	0.994530084535	7.49393872603	3.86514923771	3.31491712707	2.18738607364	0
chr7	27988000	27988199	5.3428317008	13.2255694342	14.5474137931	14.0745953554	6.28272251309	0	6.76742612226	0.906207521522	2.50312891114	0.720461095101	2.47908273939	3.98009950249	7.95624067628	1.32245977518	0.429461026412	1.10497237569	3.28107911046	0.71530758226
chr7	28095200	28095399	3.56188780053	23.5121234386	2.15517241379	19.0007037298	33.5078534031	0.999500249875	1.35348522445	19.030357952	7.50938673342	33.1412103746	4.95816547877	0	0.994530084535	7.93475865109	7.300837449	12.1546961326	3.28107911046	0.71530758226
chr7	28118200	28118399	1.78094390027	41.1462160176	3.77155172414	33.7790288529	71.2041884817	0	1.80464696594	8.1558676937	8.1351689612	100.144092219	7.43724821816	6.96517412935	0.994530084535	3.08573947542	5.58299334335	75.6906077348	13.4888807875	11.4449213162
chr7	28180400	28180599	0.445235975067	16.8993387215	1.61637931034	14.7783251232	12.5654450262	0	0.451161741484	8.1558676937	8.1351689612	30.9798270893	3.09885342423	0	0	4.40819925061	5.58299334335	19.8895027624	4.01020780168	5.00715307582
chr7	28282200	28282399	0.890471950134	16.8993387215	4.31034482759	19.7044334975	8.37696335079	0	0	5.43724512913	4.38047559449	2.1613832853	1.85931205454	0	0.994530084535	3.08573947542	6.44191539618	1.65745856354	1.09369303682	0.71530758226
chr7	28378800	28378999	8.45948352627	21.3078618663	14.5474137931	15.4820548909	4.18848167539	0.999500249875	3.15813219039	4.53103760761	7.50938673342	3.6023054755	2.47908273939	0	4.97265042268	2.2040996253	6.01245436977	7.18232044199	2.55195041925	0
chr7	28646000	28646199	4.45235975067	12.4908155768	1.61637931034	18.296973962	23.0366492147	0	0.902323482969	14.9524241051	5.00625782228	46.1095100865	9.91633095755	0.995024875622	0.994530084535	8.81639850121	3.86514923771	53.0386740331	15.6762668611	0.71530758226
chr7	29063600	29063799	1.3357079252	5.1432770022	9.15948275862	19.0007037298	10.4712041885	0	2.70697044891	3.17172632533	3.75469336671	12.2478386167	1.23954136969	1.99004975124	4.97265042268	2.64491955036	3.86514923771	16.0220994475	1.45825738243	1.43061516452
chr7	29137200	29137399	11.5761353517	5.87803085966	7.54310344828	25.3342716397	14.6596858639	0.999500249875	13.986013986	7.24966017218	6.88360450563	23.0547550432	1.23954136969	2.98507462687	19.8906016907	3.96737932555	7.73029847541	13.8121546961	4.01020780168	2.14592274678
chr7	29169600	29169799	6.23330365093	6.61278471712	8.08189655172	2.81491907108	6.28272251309	1.99900049975	2.70697044891	4.07793384685	6.88360450563	4.32276657061	0	2.98507462687	0	4.40819925061	2.57676615847	1.65745856354	2.18738607364	2.14592274678
chr7	29370000	29370199	4.0071237756	5.87803085966	10.775862069	4.92610837438	0	0	0.902323482969	3.62483008609	5.63204005006	2.1613832853	0	0.995024875622	5.96718050721	3.08573947542	3.00622718488	1.10497237569	0.364564345607	0.71530758226
chr7	29525000	29525199	2.6714158504	10.2865540044	3.77155172414	17.5932441942	18.8481675393	1.99900049975	2.25580870742	2.26551880381	1.25156445557	1.4409221902	1.23954136969	0.995024875622	5.96718050721	3.08573947542	2.14730513206	0	1.09369303682	0.71530758226
chr7	29602600	29602799	16.4737310775	10.2865540044	13.4698275862	18.296973962	2.0942408377	0.999500249875	15.790660952	3.17172632533	5.00625782228	5.76368876081	2.47908273939	1.99004975124	13.9234211835	1.32245977518	7.300837449	7.73480662983	1.82282172803	1.43061516452
chr7	29716000	29716199	5.78806767587	13.9603232917	8.62068965517	9.85221674877	0	1.99900049975	4.51161741484	6.34345265066	7.50938673342	2.8818443804	0.619770684847	0.995024875622	1.98906016907	9.25721842627	10.3070646339	7.18232044199	1.45825738243	2.14592274678
chr7	29749400	29749599	0.445235975067	21.3078618663	7.54310344828	7.03729767769	2.0942408377	0	0	6.79655641142	6.25782227785	1.4409221902	0.619770684847	0	0.994530084535	4.84901917567	5.58299334335	1.10497237569	1.09369303682	0
chr7	29847000	29847199	1.3357079252	1.46950771492	6.46551724138	5.62983814215	14.6596858639	0	0.451161741484	1.81241504304	4.38047559449	18.0115273775	3.09885342423	4.97512437811	0	0	2.57676615847	8.28729281768	1.45825738243	1.43061516452
chr7	30047800	30047999	5.78806767587	11.0213078619	6.46551724138	8.44475721323	2.0942408377	0	6.76742612226	4.07793384685	5.00625782228	0.720461095101	1.23954136969	0	2.98359025361	4.84901917567	7.300837449	1.65745856354	1.82282172803	0.71530758226
chr7	30127800	30127999	0.890471950134	5.1432770022	9.15948275862	7.03729767769	10.4712041885	0.999500249875	3.15813219039	3.62483008609	3.75469336671	0	0	0	3.97812033814	5.28983910073	4.29461026412	3.31491712707	0.729128691214	0.71530758226
chr7	30304200	30304399	2.22617987533	18.3688464364	1.61637931034	31.6678395496	123.560209424	0	0.902323482969	6.34345265066	1.87734668335	61.2391930836	22.9315153393	0.995024875622	1.98906016907	3.08573947542	3.86514923771	55.8011049724	28.0714546117	0
chr7	30727800	30727999	0.890471950134	8.08229243204	7.54310344828	11.2596762843	10.4712041885	0.999500249875	4.51161741484	4.07793384685	3.12891113892	1.4409221902	0.619770684847	0.995024875622	5.96718050721	2.64491955036	4.29461026412	0.552486187845	0.729128691214	2.14592274678
chr7	30835600	30835799	1.3357079252	0	9.69827586207	17.5932441942	10.4712041885	2.99850074963	1.35348522445	2.71862256457	6.88360450563	34.5821325648	3.09885342423	0.995024875622	0.994530084535	1.32245977518	3.86514923771	35.3591160221	2.55195041925	0.71530758226
chr7	30963400	30963599	8.90471950134	4.40852314475	8.62068965517	0.703729767769	0	0	2.25580870742	1.81241504304	4.38047559449	3.6023054755	0	0.995024875622	1.98906016907	5.73065902579	4.29461026412	3.86740331492	1.45825738243	1.43061516452
chr7	31005200	31005399	0.890471950134	2.93901542983	9.69827586207	23.2230823364	16.7539267016	2.99850074963	0	2.26551880381	3.12891113892	8.64553314121	1.23954136969	0.995024875622	1.98906016907	3.52655940048	3.86514923771	6.0773480663	1.09369303682	0.71530758226
chr7	31206400	31206599	1.3357079252	14.6950771492	11.3146551724	18.296973962	18.8481675393	0	2.25580870742	3.17172632533	8.76095118899	23.0547550432	4.33839479393	2.98507462687	0	3.08573947542	6.87137642259	22.0994475138	5.1039008385	2.14592274678
chr7	31252400	31252599	2.22617987533	6.61278471712	2.15517241379	17.5932441942	10.4712041885	0	0.451161741484	0.906207521522	5.00625782228	7.20461095101	1.23954136969	0.995024875622	0	0.881639850121	2.14730513206	3.31491712707	1.45825738243	1.43061516452
chr7	31388200	31388399	0.445235975067	12.4908155768	10.2370689655	7.03729767769	0	0	0.451161741484	9.06207521522	6.25782227785	4.32276657061	0	0	0.994530084535	11.0204981265	1.71784410565	1.65745856354	1.82282172803	0.71530758226
chr7	31837600	31837799	0.445235975067	3.67376928729	5.38793103448	26.0380014075	16.7539267016	12.9935032484	0	0.906207521522	8.1351689612	86.4553314121	8.05701890301	27.8606965174	1.98906016907	0.881639850121	8.15975950183	68.5082872928	7.65585125775	14.3061516452
chr7	34951600	34951799	7.56901157614	24.9816311536	7.00431034483	30.2603800141	37.6963350785	4.99750124938	3.60929393187	6.79655641142	4.38047559449	16.5706051873	3.71862410908	0.995024875622	8.95077076082	7.93475865109	10.7365256603	6.62983425414	3.64564345607	0.71530758226
chr7	35356200	35356399	0.890471950134	21.3078618663	4.31034482759	19.0007037298	8.37696335079	0	0.451161741484	6.34345265066	7.50938673342	21.613832853	5.57793616362	2.98507462687	0	4.40819925061	7.73029847541	14.9171270718	1.45825738243	2.86123032904
chr7	36000800	36000999	0.445235975067	1.46950771492	4.84913793103	4.92610837438	4.18848167539	2.99850074963	0.451161741484	2.26551880381	9.38673341677	25.9365994236	3.09885342423	5.97014925373	0.994530084535	1.32245977518	6.87137642259	20.9944751381	3.28107911046	12.8755364807
chr7	36347800	36347999	0.445235975067	5.1432770022	8.08189655172	9.85221674877	2.0942408377	3.9980009995	2.25580870742	2.71862256457	3.12891113892	4.32276657061	1.23954136969	1.99004975124	0	2.64491955036	6.87137642259	0.552486187845	1.82282172803	1.43061516452
chr7	38251400	38251599	1.3357079252	1.46950771492	9.15948275862	7.74102744546	0	2.99850074963	0.451161741484	8.1558676937	3.75469336671	3.6023054755	3.09885342423	0.995024875622	2.98359025361	0.881639850121	6.01245436977	2.20994475138	0.729128691214	1.43061516452
chr7	38803200	38803399	0	13.2255694342	2.15517241379	22.5193525686	12.5654450262	0	0.902323482969	2.26551880381	3.12891113892	27.3775216138	0.619770684847	0.995024875622	0.994530084535	3.08573947542	5.58299334335	25.9668508287	4.73933649289	1.43061516452
chr7	38958800	38958999	1.3357079252	0.734753857458	5.38793103448	8.44475721323	6.28272251309	1.99900049975	0.451161741484	4.53103760761	5.63204005006	9.36599423631	2.47908273939	0	0	0.881639850121	9.44814258106	6.0773480663	1.09369303682	0
chr7	46701200	46701399	0.445235975067	2.20426157237	7.54310344828	2.81491907108	0	1.99900049975	0.902323482969	2.26551880381	10.6382978723	15.1296829971	0.619770684847	5.97014925373	0	3.52655940048	7.73029847541	7.73480662983	1.45825738243	2.14592274678
chr7	50006000	50006199	0.890471950134	2.20426157237	8.08189655172	4.92610837438	6.28272251309	1.99900049975	0.451161741484	0.453103760761	1.87734668335	0	0	0.995024875622	0.994530084535	2.2040996253	0.429461026412	0.552486187845	1.09369303682	6.43776824034
chr7	50601000	50601199	2.22617987533	19.1036002939	9.15948275862	9.148486981	2.0942408377	0.999500249875	1.35348522445	1.35931128228	0.625782227785	0	1.23954136969	0.995024875622	0.994530084535	2.64491955036	1.71784410565	1.10497237569	1.09369303682	0
chr7	51500800	51500999	1.78094390027	13.2255694342	6.46551724138	18.296973962	37.6963350785	0	2.25580870742	6.79655641142	9.38673341677	33.1412103746	5.57793616362	0.995024875622	0.994530084535	7.49393872603	10.3070646339	37.0165745856	5.83302952971	5.00715307582
chr7	51806400	51806599	19.5903829029	2.20426157237	5.38793103448	4.22237860662	0	0.999500249875	9.92555831266	6.34345265066	3.75469336671	2.1613832853	3.09885342423	7.96019900498	7.95624067628	2.2040996253	0.858922052824	1.65745856354	2.18738607364	3.5765379113
chr7	52004600	52004799	1.3357079252	18.3688464364	5.92672413793	18.296973962	20.942408377	0	1.80464696594	6.79655641142	10.0125156446	48.2708933718	4.33839479393	0	1.98906016907	10.1388582764	8.15975950183	31.4917127072	10.207801677	4.29184549356
chr7	52233200	52233399	11.5761353517	7.34753857458	5.38793103448	5.62983814215	2.0942408377	0	5.8651026393	3.17172632533	1.87734668335	1.4409221902	1.23954136969	0	4.97265042268	3.96737932555	2.14730513206	0.552486187845	0.729128691214	0
chr7	52419800	52419999	1.3357079252	0.734753857458	8.08189655172	9.148486981	10.4712041885	7.996001999	1.35348522445	0	6.25782227785	12.2478386167	3.09885342423	15.92039801	1.98906016907	1.76327970024	5.58299334335	10.4972375691	2.55195041925	16.452074392
chr7	52595800	52595999	2.6714158504	8.08229243204	4.31034482759	21.1118930331	10.4712041885	0	0.451161741484	5.43724512913	5.00625782228	25.2161383285	5.57793616362	0.995024875622	0	2.2040996253	3.00622718488	22.0994475138	6.56215822093	1.43061516452
chr7	52704000	52704199	7.12377560107	27.9206465834	7.54310344828	9.85221674877	8.37696335079	0	2.70697044891	3.17172632533	3.12891113892	2.1613832853	1.85931205454	0.995024875622	5.96718050721	1.76327970024	1.71784410565	2.76243093923	0.364564345607	0
chr7	52780800	52780999	1.78094390027	19.8383541514	3.77155172414	15.4820548909	35.6020942408	0.999500249875	3.15813219039	13.5931128228	6.88360450563	57.6368876081	24.7908273939	0	0	18.9552567776	7.300837449	40.3314917127	29.5297119942	0
chr7	52957000	52957199	0.890471950134	3.67376928729	4.31034482759	2.81491907108	2.0942408377	1.99900049975	0.451161741484	10.4213864975	3.75469336671	12.2478386167	1.85931205454	0	0	3.96737932555	5.15353231694	4.41988950276	1.82282172803	0
chr7	53180000	53180199	0.445235975067	14.6950771492	3.77155172414	15.4820548909	16.7539267016	0.999500249875	0.451161741484	6.79655641142	6.25782227785	36.023054755	1.85931205454	0.995024875622	0	8.81639850121	6.44191539618	41.4364640884	7.29128691214	1.43061516452
